model,test,pairing_id,round,strategy_1,strategy_2,move_strategy_1,move_strategy_2,payoff_strategy_1,payoff_strategy_2,cooperation_rate,mutual_cooperation
GPT4.1-mini,Pav v Pav,6,1,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,6,2,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,6,3,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,6,4,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,6,5,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,6,6,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,6,7,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,6,8,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,6,9,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,6,10,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,7,1,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,7,2,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,7,3,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,7,4,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,7,5,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,7,6,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,7,7,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,7,8,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,7,9,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,7,10,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,7,11,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,8,1,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,8,2,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,8,3,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,8,4,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,8,5,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,8,6,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,8,7,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,8,8,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,8,9,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,8,10,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,8,11,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,8,12,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,9,1,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,9,2,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,9,3,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,9,4,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,9,5,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,9,6,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,9,7,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,9,8,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,9,9,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,9,10,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,9,11,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,9,12,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-mini,Pav v Pav,9,13,Pav,Pav,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,0,1,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,0,2,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,0,3,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,0,4,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,0,5,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,0,6,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,1,1,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,1,2,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,1,3,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,1,4,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,1,5,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,1,6,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,1,7,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,1,8,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,1,9,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,1,10,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,1,11,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,1,12,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,1,13,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,1,14,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,1,15,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,2,1,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,2,2,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,2,3,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,2,4,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,3,1,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,3,2,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,3,3,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,3,4,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,3,5,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,3,6,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,3,7,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,4,1,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,4,2,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,4,3,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,4,4,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,4,5,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,4,6,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,4,7,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,4,8,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,4,9,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,4,10,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,4,11,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,4,12,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,5,1,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,5,2,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,5,3,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,5,4,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,5,5,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,5,6,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,6,1,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,6,2,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,6,3,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,6,4,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,6,5,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,6,6,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,7,1,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,7,2,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,7,3,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,7,4,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,7,5,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,7,6,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,7,7,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,7,8,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,7,9,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,7,10,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,8,1,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,8,2,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,8,3,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,8,4,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,8,5,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,8,6,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,8,7,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,8,8,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,8,9,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,9,1,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,9,2,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,9,3,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,9,4,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,9,5,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v TFT,9,6,TFT,TFT,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,0,1,TFT,AC,cooperate,defect,0,5,0.5,0
GPT4.1-nano,TFT v AC,0,2,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,0,3,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,0,4,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,0,5,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,0,6,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,0,7,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,0,8,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,0,9,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,0,10,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,0,11,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,0,12,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,1,1,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,1,2,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,1,3,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,1,4,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,1,5,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,1,6,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,1,7,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,1,8,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,1,9,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,1,10,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,2,1,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,2,2,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,2,3,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,2,4,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,2,5,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,2,6,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,2,7,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,2,8,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,2,9,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,2,10,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,2,11,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,2,12,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,3,1,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,3,2,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,3,3,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,3,4,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,3,5,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,3,6,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,4,1,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,4,2,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,4,3,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,4,4,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,4,5,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,4,6,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,4,7,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,4,8,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,4,9,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,4,10,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,4,11,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,4,12,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,5,1,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,5,2,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,5,3,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,5,4,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,5,5,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,5,6,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,6,1,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,6,2,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,6,3,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,6,4,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,6,5,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,7,1,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,7,2,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,7,3,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,7,4,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,7,5,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,7,6,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,7,7,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,8,1,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,8,2,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,8,3,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,8,4,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,8,5,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,8,6,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,8,7,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,8,8,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,8,9,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,8,10,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,8,11,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,9,1,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,9,2,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,9,3,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,9,4,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,9,5,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,9,6,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,9,7,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,9,8,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AC,9,9,TFT,AC,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AD,0,1,TFT,AD,defect,cooperate,5,0,0.5,0
GPT4.1-nano,TFT v AD,0,2,TFT,AD,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AD,0,3,TFT,AD,defect,cooperate,5,0,0.5,0
GPT4.1-nano,TFT v AD,0,4,TFT,AD,defect,cooperate,5,0,0.5,0
GPT4.1-nano,TFT v AD,0,5,TFT,AD,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AD,0,6,TFT,AD,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AD,0,7,TFT,AD,defect,cooperate,5,0,0.5,0
GPT4.1-nano,TFT v AD,0,8,TFT,AD,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AD,0,9,TFT,AD,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AD,0,10,TFT,AD,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AD,1,1,TFT,AD,defect,cooperate,5,0,0.5,0
GPT4.1-nano,TFT v AD,1,2,TFT,AD,defect,defect,1,1,0,0
GPT4.1-nano,TFT v AD,1,3,TFT,AD,defect,defect,1,1,0,0
GPT4.1-nano,TFT v AD,1,4,TFT,AD,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AD,1,5,TFT,AD,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AD,1,6,TFT,AD,defect,cooperate,5,0,0.5,0
GPT4.1-nano,TFT v AD,1,7,TFT,AD,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AD,1,8,TFT,AD,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AD,1,9,TFT,AD,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AD,1,10,TFT,AD,defect,cooperate,5,0,0.5,0
GPT4.1-nano,TFT v AD,1,11,TFT,AD,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AD,2,1,TFT,AD,defect,cooperate,5,0,0.5,0
GPT4.1-nano,TFT v AD,2,2,TFT,AD,defect,defect,1,1,0,0
GPT4.1-nano,TFT v AD,2,3,TFT,AD,defect,defect,1,1,0,0
GPT4.1-nano,TFT v AD,2,4,TFT,AD,defect,cooperate,5,0,0.5,0
GPT4.1-nano,TFT v AD,2,5,TFT,AD,defect,defect,1,1,0,0
GPT4.1-nano,TFT v AD,2,6,TFT,AD,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AD,2,7,TFT,AD,defect,cooperate,5,0,0.5,0
GPT4.1-nano,TFT v AD,2,8,TFT,AD,defect,cooperate,5,0,0.5,0
GPT4.1-nano,TFT v AD,3,1,TFT,AD,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AD,3,2,TFT,AD,defect,cooperate,5,0,0.5,0
GPT4.1-nano,TFT v AD,3,3,TFT,AD,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AD,3,4,TFT,AD,defect,defect,1,1,0,0
GPT4.1-nano,TFT v AD,3,5,TFT,AD,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AD,3,6,TFT,AD,defect,cooperate,5,0,0.5,0
GPT4.1-nano,TFT v AD,3,7,TFT,AD,defect,defect,1,1,0,0
GPT4.1-nano,TFT v AD,3,8,TFT,AD,defect,defect,1,1,0,0
GPT4.1-nano,TFT v AD,3,9,TFT,AD,defect,defect,1,1,0,0
GPT4.1-nano,TFT v AD,3,10,TFT,AD,defect,cooperate,5,0,0.5,0
GPT4.1-nano,TFT v AD,3,11,TFT,AD,defect,defect,1,1,0,0
GPT4.1-nano,TFT v AD,3,12,TFT,AD,defect,defect,1,1,0,0
GPT4.1-nano,TFT v AD,3,13,TFT,AD,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AD,3,14,TFT,AD,defect,cooperate,5,0,0.5,0
GPT4.1-nano,TFT v AD,3,15,TFT,AD,defect,cooperate,5,0,0.5,0
GPT4.1-nano,TFT v AD,3,16,TFT,AD,defect,defect,1,1,0,0
GPT4.1-nano,TFT v AD,3,17,TFT,AD,defect,defect,1,1,0,0
GPT4.1-nano,TFT v AD,4,1,TFT,AD,defect,defect,1,1,0,0
GPT4.1-nano,TFT v AD,4,2,TFT,AD,defect,cooperate,5,0,0.5,0
GPT4.1-nano,TFT v AD,4,3,TFT,AD,defect,cooperate,5,0,0.5,0
GPT4.1-nano,TFT v AD,4,4,TFT,AD,cooperate,defect,0,5,0.5,0
GPT4.1-nano,TFT v AD,4,5,TFT,AD,defect,defect,1,1,0,0
GPT4.1-nano,TFT v AD,4,6,TFT,AD,defect,defect,1,1,0,0
GPT4.1-nano,TFT v AD,4,7,TFT,AD,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AD,4,8,TFT,AD,defect,cooperate,5,0,0.5,0
GPT4.1-nano,TFT v AD,4,9,TFT,AD,defect,defect,1,1,0,0
GPT4.1-nano,TFT v AD,4,10,TFT,AD,defect,defect,1,1,0,0
GPT4.1-nano,TFT v AD,4,11,TFT,AD,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AD,4,12,TFT,AD,defect,cooperate,5,0,0.5,0
GPT4.1-nano,TFT v AD,4,13,TFT,AD,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AD,4,14,TFT,AD,defect,cooperate,5,0,0.5,0
GPT4.1-nano,TFT v AD,4,15,TFT,AD,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AD,4,16,TFT,AD,defect,cooperate,5,0,0.5,0
GPT4.1-nano,TFT v AD,5,1,TFT,AD,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AD,5,2,TFT,AD,defect,cooperate,5,0,0.5,0
GPT4.1-nano,TFT v AD,5,3,TFT,AD,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AD,5,4,TFT,AD,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AD,5,5,TFT,AD,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AD,5,6,TFT,AD,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AD,5,7,TFT,AD,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AD,5,8,TFT,AD,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AD,5,9,TFT,AD,defect,cooperate,5,0,0.5,0
GPT4.1-nano,TFT v AD,5,10,TFT,AD,defect,defect,1,1,0,0
GPT4.1-nano,TFT v AD,5,11,TFT,AD,defect,cooperate,5,0,0.5,0
GPT4.1-nano,TFT v AD,5,12,TFT,AD,defect,defect,1,1,0,0
GPT4.1-nano,TFT v AD,5,13,TFT,AD,cooperate,defect,0,5,0.5,0
GPT4.1-nano,TFT v AD,5,14,TFT,AD,defect,cooperate,5,0,0.5,0
GPT4.1-nano,TFT v AD,6,1,TFT,AD,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AD,6,2,TFT,AD,cooperate,cooperate,3,3,1,1
GPT4.1-nano,TFT v AD,6,3,TFT,AD,defect,cooperate,5,0,0.5,0
GPT4.1-nano,TFT v AD,6,4,TFT,AD,defect,defect,1,1,0,0
GPT4.1-nano,TFT v AD,6,5,TFT,AD,cooperate,cooperate,3,3,1,1
